time,strain,signal_type,experiment_type,signal_value
7.08,HXT4_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.08,HXT4_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.08,HXT5_GFP,cy5,step_glucose_1p0_percent,1326.506722737368
7.08,HXT5_GFP,fluorescence,step_glucose_1p0_percent,2.143803203463343
7.08,HXT5_GFP,fluorescence_sem,step_glucose_1p0_percent,0.12965476869745513
7.08,HXT5_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.08,HXT5_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.08,HXT6_GFP,cy5,step_glucose_1p0_percent,3849.617287101557
7.08,HXT6_GFP,fluorescence,step_glucose_1p0_percent,0.6591152687500852
7.08,HXT6_GFP,fluorescence_sem,step_glucose_1p0_percent,0.058748282348989794
7.08,HXT6_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.08,HXT6_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.08,HXT7_GFP,cy5,step_glucose_1p0_percent,2694.4400452006107
7.08,HXT7_GFP,fluorescence,step_glucose_1p0_percent,0.8267811988767689
7.08,HXT7_GFP,fluorescence_sem,step_glucose_1p0_percent,0.1057297750010097
7.08,HXT7_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.08,HXT7_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.17,HXT1_GFP,cy5,step_glucose_1p0_percent,2671.9889308505726
7.17,HXT1_GFP,fluorescence,step_glucose_1p0_percent,16.64501370433951
7.17,HXT1_GFP,fluorescence_sem,step_glucose_1p0_percent,0.6433186888629808
7.17,HXT1_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.17,HXT1_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.17,HXT2_GFP,cy5,step_glucose_1p0_percent,4234.930640112258
7.17,HXT2_GFP,fluorescence,step_glucose_1p0_percent,8.148459891659444
7.17,HXT2_GFP,fluorescence_sem,step_glucose_1p0_percent,0.8345516123920875
7.17,HXT2_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.17,HXT2_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.17,HXT3_GFP,cy5,step_glucose_1p0_percent,961.5695880273585
7.17,HXT3_GFP,fluorescence,step_glucose_1p0_percent,12.13384498422912
7.17,HXT3_GFP,fluorescence_sem,step_glucose_1p0_percent,0.2620939029153198
7.17,HXT3_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.17,HXT3_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.17,HXT4_GFP,cy5,step_glucose_1p0_percent,3717.095943995228
7.17,HXT4_GFP,fluorescence,step_glucose_1p0_percent,0.09437049036573952
7.17,HXT4_GFP,fluorescence_sem,step_glucose_1p0_percent,0.029661903630970557
7.17,HXT4_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.17,HXT4_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.17,HXT5_GFP,cy5,step_glucose_1p0_percent,1325.2678934699043
7.17,HXT5_GFP,fluorescence,step_glucose_1p0_percent,2.1129775940608893
7.17,HXT5_GFP,fluorescence_sem,step_glucose_1p0_percent,0.1270844242840588
7.17,HXT5_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.17,HXT5_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.17,HXT6_GFP,cy5,step_glucose_1p0_percent,3849.3909548449046
7.17,HXT6_GFP,fluorescence,step_glucose_1p0_percent,0.6438482231988168
7.17,HXT6_GFP,fluorescence_sem,step_glucose_1p0_percent,0.057876943039602564
7.17,HXT6_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.17,HXT6_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.17,HXT7_GFP,cy5,step_glucose_1p0_percent,2689.937916594702
7.17,HXT7_GFP,fluorescence,step_glucose_1p0_percent,0.8063397301939839
7.17,HXT7_GFP,fluorescence_sem,step_glucose_1p0_percent,0.10452573050863477
7.17,HXT7_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.17,HXT7_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.25,HXT1_GFP,cy5,step_glucose_1p0_percent,2669.4190114269577
7.25,HXT1_GFP,fluorescence,step_glucose_1p0_percent,16.901868249521478
7.25,HXT1_GFP,fluorescence_sem,step_glucose_1p0_percent,0.6492053491719643
7.25,HXT1_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.25,HXT1_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.25,HXT2_GFP,cy5,step_glucose_1p0_percent,4232.628061633333
7.25,HXT2_GFP,fluorescence,step_glucose_1p0_percent,8.214791505999997
7.25,HXT2_GFP,fluorescence_sem,step_glucose_1p0_percent,0.8475991403333333
7.25,HXT2_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.25,HXT2_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.25,HXT3_GFP,cy5,step_glucose_1p0_percent,962.228957559907
7.25,HXT3_GFP,fluorescence,step_glucose_1p0_percent,12.246299236979345
7.25,HXT3_GFP,fluorescence_sem,step_glucose_1p0_percent,0.26285569708612444
7.25,HXT3_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.25,HXT3_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.25,HXT4_GFP,cy5,step_glucose_1p0_percent,3720.474424
7.25,HXT4_GFP,fluorescence,step_glucose_1p0_percent,0.08934049368499998
7.25,HXT4_GFP,fluorescence_sem,step_glucose_1p0_percent,0.029741295735000003
7.25,HXT4_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.25,HXT4_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.25,HXT5_GFP,cy5,step_glucose_1p0_percent,1322.7918605
7.25,HXT5_GFP,fluorescence,step_glucose_1p0_percent,2.0827552685
7.25,HXT5_GFP,fluorescence_sem,step_glucose_1p0_percent,0.12636972063
7.25,HXT5_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.25,HXT5_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.25,HXT6_GFP,cy5,step_glucose_1p0_percent,3854.852008
7.25,HXT6_GFP,fluorescence,step_glucose_1p0_percent,0.6206346534
7.25,HXT6_GFP,fluorescence_sem,step_glucose_1p0_percent,0.05648789695999999
7.25,HXT6_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.25,HXT6_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.25,HXT7_GFP,cy5,step_glucose_1p0_percent,2689.1245323000003
7.25,HXT7_GFP,fluorescence,step_glucose_1p0_percent,0.7881656727666666
7.25,HXT7_GFP,fluorescence_sem,step_glucose_1p0_percent,0.10228050757333333
7.25,HXT7_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.25,HXT7_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.33,HXT1_GFP,cy5,step_glucose_1p0_percent,2664.1495507676336
7.33,HXT1_GFP,fluorescence,step_glucose_1p0_percent,17.054129733400593
7.33,HXT1_GFP,fluorescence_sem,step_glucose_1p0_percent,0.6519931530361761
7.33,HXT1_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.33,HXT1_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.33,HXT2_GFP,cy5,step_glucose_1p0_percent,4225.338739076175
7.33,HXT2_GFP,fluorescence,step_glucose_1p0_percent,8.099068789697109
7.33,HXT2_GFP,fluorescence_sem,step_glucose_1p0_percent,0.8536021586613454
7.33,HXT2_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.33,HXT2_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.33,HXT3_GFP,cy5,step_glucose_1p0_percent,963.3482657928594
7.33,HXT3_GFP,fluorescence,step_glucose_1p0_percent,12.317144611602329
7.33,HXT3_GFP,fluorescence_sem,step_glucose_1p0_percent,0.26168992257387585
7.33,HXT3_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.33,HXT3_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.33,HXT4_GFP,cy5,step_glucose_1p0_percent,3730.5718461203896
7.33,HXT4_GFP,fluorescence,step_glucose_1p0_percent,0.08800400483005404
7.33,HXT4_GFP,fluorescence_sem,step_glucose_1p0_percent,0.02960045271363663
7.33,HXT4_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.33,HXT4_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.33,HXT5_GFP,cy5,step_glucose_1p0_percent,1326.7135296356869
7.33,HXT5_GFP,fluorescence,step_glucose_1p0_percent,2.0630196287410576
7.33,HXT5_GFP,fluorescence_sem,step_glucose_1p0_percent,0.12530269956653192
7.33,HXT5_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.33,HXT5_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.33,HXT6_GFP,cy5,step_glucose_1p0_percent,3854.3603147180334
7.33,HXT6_GFP,fluorescence,step_glucose_1p0_percent,0.6017193785723389
7.33,HXT6_GFP,fluorescence_sem,step_glucose_1p0_percent,0.05548069767277121
7.33,HXT6_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.33,HXT6_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.33,HXT7_GFP,cy5,step_glucose_1p0_percent,2683.461619927286
7.33,HXT7_GFP,fluorescence,step_glucose_1p0_percent,0.7697378676046318
7.33,HXT7_GFP,fluorescence_sem,step_glucose_1p0_percent,0.09975615543930139
7.33,HXT7_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.33,HXT7_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.42,HXT1_GFP,cy5,step_glucose_1p0_percent,2655.1416946811983
7.42,HXT1_GFP,fluorescence,step_glucose_1p0_percent,17.318061540315103
7.42,HXT1_GFP,fluorescence_sem,step_glucose_1p0_percent,0.6763714459454073
7.42,HXT1_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.42,HXT1_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.42,HXT2_GFP,cy5,step_glucose_1p0_percent,4207.146668849608
7.42,HXT2_GFP,fluorescence,step_glucose_1p0_percent,8.26394886713616
7.42,HXT2_GFP,fluorescence_sem,step_glucose_1p0_percent,0.8454094968832605
7.42,HXT2_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.42,HXT2_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.42,HXT3_GFP,cy5,step_glucose_1p0_percent,963.075967894108
7.42,HXT3_GFP,fluorescence,step_glucose_1p0_percent,12.474406585845356
7.42,HXT3_GFP,fluorescence_sem,step_glucose_1p0_percent,0.2653778325629044
7.42,HXT3_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.42,HXT3_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.42,HXT4_GFP,cy5,step_glucose_1p0_percent,3731.4441590197134
7.42,HXT4_GFP,fluorescence,step_glucose_1p0_percent,0.09669720593378146
7.42,HXT4_GFP,fluorescence_sem,step_glucose_1p0_percent,0.029276432221999465
7.42,HXT4_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.42,HXT4_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.42,HXT5_GFP,cy5,step_glucose_1p0_percent,1324.9701694992768
7.42,HXT5_GFP,fluorescence,step_glucose_1p0_percent,2.0354566952530093
7.42,HXT5_GFP,fluorescence_sem,step_glucose_1p0_percent,0.12413254760499032
7.42,HXT5_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.42,HXT5_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.42,HXT6_GFP,cy5,step_glucose_1p0_percent,3850.62651819633
7.42,HXT6_GFP,fluorescence,step_glucose_1p0_percent,0.5805858011512248
7.42,HXT6_GFP,fluorescence_sem,step_glucose_1p0_percent,0.05403345163931673
7.42,HXT6_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.42,HXT6_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.42,HXT7_GFP,cy5,step_glucose_1p0_percent,2677.7458139540813
7.42,HXT7_GFP,fluorescence,step_glucose_1p0_percent,0.7458745284480828
7.42,HXT7_GFP,fluorescence_sem,step_glucose_1p0_percent,0.0966602452900755
7.42,HXT7_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.42,HXT7_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.5,HXT1_GFP,cy5,step_glucose_1p0_percent,2646.5737140285564
7.5,HXT1_GFP,fluorescence,step_glucose_1p0_percent,17.402521589183714
7.5,HXT1_GFP,fluorescence_sem,step_glucose_1p0_percent,0.6777932265457275
7.5,HXT1_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.5,HXT1_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.5,HXT2_GFP,cy5,step_glucose_1p0_percent,4204.322350833333
7.5,HXT2_GFP,fluorescence,step_glucose_1p0_percent,8.253280467333331
7.5,HXT2_GFP,fluorescence_sem,step_glucose_1p0_percent,0.8435717982333332
7.5,HXT2_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.5,HXT2_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.5,HXT3_GFP,cy5,step_glucose_1p0_percent,963.6194524926576
7.5,HXT3_GFP,fluorescence,step_glucose_1p0_percent,12.635261569118105
7.5,HXT3_GFP,fluorescence_sem,step_glucose_1p0_percent,0.2677569400566215
7.5,HXT3_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.5,HXT3_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.5,HXT4_GFP,cy5,step_glucose_1p0_percent,3732.125688
7.5,HXT4_GFP,fluorescence,step_glucose_1p0_percent,0.09961840736999994
7.5,HXT4_GFP,fluorescence_sem,step_glucose_1p0_percent,0.028944429214999998
7.5,HXT4_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.5,HXT4_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.5,HXT5_GFP,cy5,step_glucose_1p0_percent,1325.1509855
7.5,HXT5_GFP,fluorescence,step_glucose_1p0_percent,2.01470435525
7.5,HXT5_GFP,fluorescence_sem,step_glucose_1p0_percent,0.1241099691225
7.5,HXT5_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.5,HXT5_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.5,HXT6_GFP,cy5,step_glucose_1p0_percent,3860.117503
7.5,HXT6_GFP,fluorescence,step_glucose_1p0_percent,0.5672119391499999
7.5,HXT6_GFP,fluorescence_sem,step_glucose_1p0_percent,0.05291776462999999
7.5,HXT6_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.5,HXT6_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.5,HXT7_GFP,cy5,step_glucose_1p0_percent,2675.7367782
7.5,HXT7_GFP,fluorescence,step_glucose_1p0_percent,0.7235812684999999
7.5,HXT7_GFP,fluorescence_sem,step_glucose_1p0_percent,0.0955172589
7.5,HXT7_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.5,HXT7_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.58,HXT1_GFP,cy5,step_glucose_1p0_percent,2642.761491137059
7.58,HXT1_GFP,fluorescence,step_glucose_1p0_percent,17.522181419024996
7.58,HXT1_GFP,fluorescence_sem,step_glucose_1p0_percent,0.6773842471242808
7.58,HXT1_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.58,HXT1_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.58,HXT2_GFP,cy5,step_glucose_1p0_percent,4194.6200064745235
7.58,HXT2_GFP,fluorescence,step_glucose_1p0_percent,8.122598092090604
7.58,HXT2_GFP,fluorescence_sem,step_glucose_1p0_percent,0.8312749056401457
7.58,HXT2_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.58,HXT2_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.58,HXT3_GFP,cy5,step_glucose_1p0_percent,964.2206797755097
7.58,HXT3_GFP,fluorescence,step_glucose_1p0_percent,12.743696604913955
7.58,HXT3_GFP,fluorescence_sem,step_glucose_1p0_percent,0.268817331966031
7.58,HXT3_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.58,HXT3_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.58,HXT4_GFP,cy5,step_glucose_1p0_percent,3726.428473417211
7.58,HXT4_GFP,fluorescence,step_glucose_1p0_percent,0.09361743997319612
7.58,HXT4_GFP,fluorescence_sem,step_glucose_1p0_percent,0.028556029067846395
7.58,HXT4_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.58,HXT4_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.58,HXT5_GFP,cy5,step_glucose_1p0_percent,1325.3318015007233
7.58,HXT5_GFP,fluorescence,step_glucose_1p0_percent,1.9939520152469907
7.58,HXT5_GFP,fluorescence_sem,step_glucose_1p0_percent,0.12408739064000968
7.58,HXT5_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.58,HXT5_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.58,HXT6_GFP,cy5,step_glucose_1p0_percent,3858.413549073184
7.58,HXT6_GFP,fluorescence,step_glucose_1p0_percent,0.5536570940557807
7.58,HXT6_GFP,fluorescence_sem,step_glucose_1p0_percent,0.05164956097852719
7.58,HXT6_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.58,HXT6_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.58,HXT7_GFP,cy5,step_glucose_1p0_percent,2672.4479777143397
7.58,HXT7_GFP,fluorescence,step_glucose_1p0_percent,0.7033622307938449
7.58,HXT7_GFP,fluorescence_sem,step_glucose_1p0_percent,0.09410377908942257
7.58,HXT7_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.58,HXT7_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.67,HXT1_GFP,cy5,step_glucose_1p0_percent,2639.7280561336083
7.67,HXT1_GFP,fluorescence,step_glucose_1p0_percent,17.660085674166645
7.67,HXT1_GFP,fluorescence_sem,step_glucose_1p0_percent,0.6765929595021973
7.67,HXT1_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.67,HXT1_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.67,HXT2_GFP,cy5,step_glucose_1p0_percent,4183.255343876111
7.67,HXT2_GFP,fluorescence,step_glucose_1p0_percent,8.297358997116012
7.67,HXT2_GFP,fluorescence_sem,step_glucose_1p0_percent,0.8344745090589641
7.67,HXT2_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.67,HXT2_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.67,HXT3_GFP,cy5,step_glucose_1p0_percent,965.0792975793952
7.67,HXT3_GFP,fluorescence,step_glucose_1p0_percent,12.893403296103159
7.67,HXT3_GFP,fluorescence_sem,step_glucose_1p0_percent,0.2721781580368806
7.67,HXT3_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.67,HXT3_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.67,HXT4_GFP,cy5,step_glucose_1p0_percent,3721.6683757963237
7.67,HXT4_GFP,fluorescence,step_glucose_1p0_percent,0.10184826011507696
7.67,HXT4_GFP,fluorescence_sem,step_glucose_1p0_percent,0.028112380765397342
7.67,HXT4_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.67,HXT4_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.67,HXT5_GFP,cy5,step_glucose_1p0_percent,1327.9732415431608
7.67,HXT5_GFP,fluorescence,step_glucose_1p0_percent,1.9858343422832139
7.67,HXT5_GFP,fluorescence_sem,step_glucose_1p0_percent,0.12560284748645636
7.67,HXT5_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.67,HXT5_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.67,HXT6_GFP,cy5,step_glucose_1p0_percent,3849.4183184727453
7.67,HXT6_GFP,fluorescence,step_glucose_1p0_percent,0.540737025911513
7.67,HXT6_GFP,fluorescence_sem,step_glucose_1p0_percent,0.049802855405840125
7.67,HXT6_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.67,HXT6_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.67,HXT7_GFP,cy5,step_glucose_1p0_percent,2656.799610691656
7.67,HXT7_GFP,fluorescence,step_glucose_1p0_percent,0.6912076417628241
7.67,HXT7_GFP,fluorescence_sem,step_glucose_1p0_percent,0.09277712587880098
7.67,HXT7_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.67,HXT7_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.75,HXT1_GFP,cy5,step_glucose_1p0_percent,2638.8563000975537
7.75,HXT1_GFP,fluorescence,step_glucose_1p0_percent,17.851773549355393
7.75,HXT1_GFP,fluorescence_sem,step_glucose_1p0_percent,0.6956002990397553
7.75,HXT1_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.75,HXT1_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.75,HXT2_GFP,cy5,step_glucose_1p0_percent,4172.5313768666665
7.75,HXT2_GFP,fluorescence,step_glucose_1p0_percent,8.325153039333332
7.75,HXT2_GFP,fluorescence_sem,step_glucose_1p0_percent,0.8408551755999999
7.75,HXT2_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.75,HXT2_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.75,HXT3_GFP,cy5,step_glucose_1p0_percent,965.0890324174269
7.75,HXT3_GFP,fluorescence,step_glucose_1p0_percent,13.0971841482419
7.75,HXT3_GFP,fluorescence_sem,step_glucose_1p0_percent,0.27017985065072403
7.75,HXT3_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.75,HXT3_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.75,HXT4_GFP,cy5,step_glucose_1p0_percent,3722.5716350000002
7.75,HXT4_GFP,fluorescence,step_glucose_1p0_percent,0.10463755358500001
7.75,HXT4_GFP,fluorescence_sem,step_glucose_1p0_percent,0.028667403154999993
7.75,HXT4_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.75,HXT4_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.75,HXT5_GFP,cy5,step_glucose_1p0_percent,1327.1830545
7.75,HXT5_GFP,fluorescence,step_glucose_1p0_percent,1.9600308065
7.75,HXT5_GFP,fluorescence_sem,step_glucose_1p0_percent,0.123038756265
7.75,HXT5_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.75,HXT5_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.75,HXT6_GFP,cy5,step_glucose_1p0_percent,3850.30870525
7.75,HXT6_GFP,fluorescence,step_glucose_1p0_percent,0.518518170875
7.75,HXT6_GFP,fluorescence_sem,step_glucose_1p0_percent,0.04843025793
7.75,HXT6_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.75,HXT6_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.75,HXT7_GFP,cy5,step_glucose_1p0_percent,2647.7962176666665
7.75,HXT7_GFP,fluorescence,step_glucose_1p0_percent,0.6771150794666667
7.75,HXT7_GFP,fluorescence_sem,step_glucose_1p0_percent,0.09252304845000002
7.75,HXT7_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.75,HXT7_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.83,HXT1_GFP,cy5,step_glucose_1p0_percent,2640.176158924323
7.83,HXT1_GFP,fluorescence,step_glucose_1p0_percent,18.011530182748206
7.83,HXT1_GFP,fluorescence_sem,step_glucose_1p0_percent,0.6981990938098808
7.83,HXT1_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.83,HXT1_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.83,HXT2_GFP,cy5,step_glucose_1p0_percent,4172.038989296697
7.83,HXT2_GFP,fluorescence,step_glucose_1p0_percent,8.270300697193923
7.83,HXT2_GFP,fluorescence_sem,step_glucose_1p0_percent,0.8328913625921448
7.83,HXT2_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.83,HXT2_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.83,HXT3_GFP,cy5,step_glucose_1p0_percent,965.9563806698602
7.83,HXT3_GFP,fluorescence,step_glucose_1p0_percent,13.200098916325038
7.83,HXT3_GFP,fluorescence_sem,step_glucose_1p0_percent,0.2722309956279735
7.83,HXT3_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.83,HXT3_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.83,HXT4_GFP,cy5,step_glucose_1p0_percent,3719.5091970677504
7.83,HXT4_GFP,fluorescence,step_glucose_1p0_percent,0.10545565792267242
7.83,HXT4_GFP,fluorescence_sem,step_glucose_1p0_percent,0.028545193613711158
7.83,HXT4_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.83,HXT4_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.83,HXT5_GFP,cy5,step_glucose_1p0_percent,1328.2696924243464
7.83,HXT5_GFP,fluorescence,step_glucose_1p0_percent,1.9435046339538955
7.83,HXT5_GFP,fluorescence_sem,step_glucose_1p0_percent,0.12268274456437595
7.83,HXT5_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.83,HXT5_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.83,HXT6_GFP,cy5,step_glucose_1p0_percent,3844.6088038672005
7.83,HXT6_GFP,fluorescence,step_glucose_1p0_percent,0.5048308430202507
7.83,HXT6_GFP,fluorescence_sem,step_glucose_1p0_percent,0.04741908547155531
7.83,HXT6_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.83,HXT6_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.83,HXT7_GFP,cy5,step_glucose_1p0_percent,2638.4388558652786
7.83,HXT7_GFP,fluorescence,step_glucose_1p0_percent,0.6678330204153852
7.83,HXT7_GFP,fluorescence_sem,step_glucose_1p0_percent,0.0930372762877253
7.83,HXT7_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.83,HXT7_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.92,HXT1_GFP,cy5,step_glucose_1p0_percent,2644.002425058018
7.92,HXT1_GFP,fluorescence,step_glucose_1p0_percent,18.180753411338863
7.92,HXT1_GFP,fluorescence_sem,step_glucose_1p0_percent,0.6998308010569716
7.92,HXT1_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.92,HXT1_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.92,HXT2_GFP,cy5,step_glucose_1p0_percent,4177.37674895237
7.92,HXT2_GFP,fluorescence,step_glucose_1p0_percent,8.205697216021049
7.92,HXT2_GFP,fluorescence_sem,step_glucose_1p0_percent,0.8203057211410574
7.92,HXT2_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.92,HXT2_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.92,HXT3_GFP,cy5,step_glucose_1p0_percent,967.5066244330387
7.92,HXT3_GFP,fluorescence,step_glucose_1p0_percent,13.292693944720497
7.92,HXT3_GFP,fluorescence_sem,step_glucose_1p0_percent,0.274013373235979
7.92,HXT3_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.92,HXT3_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.92,HXT4_GFP,cy5,step_glucose_1p0_percent,3710.0614981415843
7.92,HXT4_GFP,fluorescence,step_glucose_1p0_percent,0.10754638124149511
7.92,HXT4_GFP,fluorescence_sem,step_glucose_1p0_percent,0.028689652271601723
7.92,HXT4_GFP,glucose_proxy,step_glucose_1p0_percent,1.0
7.92,HXT4_GFP,processed_cy5,step_glucose_1p0_percent,1.0
7.92,HXT5_GFP,cy5,step_glucose_1p0_percent,1330.2460536090252
7.92,HXT5_GFP,fluorescence,step_glucose_1p0_percent,1.9284161229374754
