,k3,thk,ksnf1,ksnf1std1,nsnf1,nsnf2,dmth1,nmth1snf3,nmth1rgt2,thsnf3,dmth1rgt2,thmth1,kmth1mig1,nmth1mig1,kmth1mig2,nmth1mig2,thstd1,istd1,nstd1,nstd3,thrgt2,imig1,kmig1snf1,theta2,dmig2,kmig2std1,nmig2std1,kmig2mth1,nmig2mth1,dhxt4,dhxt4max,kdhxt4,ndhxt4,shxt4,khxt4mth1,nhxt4mth1,khxt4std1,nhxt4std1,khxt4mig1,khxt4mig2,nhxt4mig1,nhxt4mig2,estd1max3,ell,thmig2,smig2,kdmig2,mdmig2,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21
mdmig2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009183054324265952,-0.009214445855590638,-0.009031883593522161,-0.009131753179421644,-0.009132013664943447,-0.009131721067795608,-0.009160929528380407,-0.009506798562736667,-0.009256094346098614,-0.00915901371785684,-0.009148014875907086,-0.009087121033778437,-0.009140951165576285,-0.009129757051709993,-0.009110453885597026,-0.009239444955586854,-0.009115412293516915,-0.009080401771162112,-0.009183878885747376,-0.009053884012365603,-0.009125265679949335
r1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001697781783195815,-0.0016977808369876863,-0.0016977845561078925,-0.0016981311326924554,-0.0016977728626594974,-0.0017117619714494604,-0.0016990591879227025,-0.0016978064331448681,-0.0016973668749431525,-0.0016658106525276237,-0.001697782702544238,-0.0016977845216521366,-0.0016817245676540595,-0.0016798237461563672,-0.001697784252844351,-0.0016977849566720492,-0.0016977861956371664,-0.0016824404978386552,-0.0016977913352714325,-0.0017144842628115874
r2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007844132674486811,-0.0007675843630550026,-0.0007670310066057628,-0.0007676075321164859,-0.000736935157069256,-0.0007837975860308496,-0.000767561278756576,-0.0007675890523640263,-0.0007523676349873356,-0.0007516765580434442,-0.0007675839562438754,-0.0007675878909823093,-0.000767585734565699,-0.0007675827654916767,-0.0007509353735668887,-0.0007675813502589717,-0.0007841096776651292,-0.000767572263919185,-0.0007675888293800119
r3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007487225263380334,-0.0007497974697295053,-0.0007487114980660724,-0.0007671742534060629,-0.0008306182316676749,-0.0007714489025416815,-0.0007805234796978124,-0.0007640134804913051,-0.0007487121683282013,-0.0007487232555230303,-0.0007487188113698485,-0.0007802204361886754,-0.0007510820526895499,-0.0007657781882265114,-0.0007511996887053972,-0.0007171810491408685,-0.0007487236363111285,-0.0007487241448926627
r4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1476519674545632e-10,-2.1480159580770402e-10,-2.1482584112166e-10,-2.169145266471581e-10,-2.1329277800735015e-10,-2.1920499734480798e-10,-2.149285344898994e-10,-2.1437777610884727e-10,-2.1480238007938303e-10,-2.1337216013394726e-10,-2.1866711587623956e-10,-2.1542636062267855e-10,-2.1473177402880366e-10,-2.1884773078097156e-10,-2.187825920058664e-10,-2.1548314210421414e-10,-2.1576163084497387e-10
r5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8837854374441877e-7,2.4246275659986196e-7,-1.84253355936809e-7,-2.6837373592805536e-7,-2.5293324524679146e-7,-2.3946328948468332e-8,-2.8162724697037786e-7,-2.597775617292978e-7,-2.3058239215070782e-7,-1.297960361882878e-6,-1.0977518326885966e-6,-5.580707361882334e-7,-1.481188841890846e-7,-6.477390892467894e-7,-4.253123764508335e-7,-4.690243903440297e-7
r6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.658149441327839e-7,-3.912811265135716e-7,-3.815945845224422e-7,-3.720065829323026e-7,-3.7336170361458846e-7,-3.8894355728190286e-7,-3.7787026829266227e-7,-3.8320273270145535e-7,-3.7242053268800004e-7,-3.746079591427022e-7,-3.837235256718179e-7,-3.725855200551844e-7,-3.9543051415894e-7,-3.8166282820968643e-7,-3.708750580816037e-7
r7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011671727459151196,-0.0011682193727294771,-0.001167901559845699,-0.0011756591479769065,-0.0011704626787785559,-0.0011671067427331244,-0.0011684398082713288,-0.0011687560743428504,-0.0011686109241851876,-0.0011679732755519947,-0.001168529758603106,-0.001166646835907878,-0.0012048935004854771,-0.0011520294133930558
r8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002092682025467965,-0.0002091562204859517,-0.00022419770461856305,-0.00020920645535828307,-0.00020919460041243687,-0.0002092406646592937,-0.00020918604088028756,-0.00020920024474558354,-0.0002092298570556136,-0.00020921850502346614,-0.00021179423586526537,-0.0001448776345571687,-0.0002227700943162976
r9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0423125729504143e-5,3.9895723951416735e-5,4.1564231782818576e-5,3.995603539368059e-5,2.6500375970437756e-5,-2.344395521694097e-5,3.4604975066035674e-5,5.56769586754233e-5,5.268378363997422e-5,3.04447174154735e-5,2.5068345649460308e-5,3.9961379950186655e-5
r10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044661248284103954,0.00043142307913940304,0.0004468311666898228,0.0004467425441425093,0.0004471069486995569,0.00043076372349342285,0.00044681534938205436,0.0004468938427129273,0.0004454905216148735,0.0004650975631931244,0.000468434174707597
r11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008981598709330252,-0.0009151717405404352,-0.0008690694778188082,-0.0008994700730443774,-0.0009096146805908789,-0.0009303064847628281,-0.0009151856982281742,-0.0009150934719769754,-0.0009151354453778029,-0.0009000024061191999
r12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024081249355018624,-0.002423260043018151,-0.0024405146125283344,-0.002408134577623761,-0.002408119418501583,-0.0024081336688002376,-0.002423436449705906,-0.0023924992535651894,-0.002408127913968367
r13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027466907664026852,-0.002746690256693812,-0.0027466905034005343,-0.0027466911484092336,-0.0027466903909295257,-0.002746694204917312,-0.0027466902702904276,-0.002746687190207405
r14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008164060104192094,0.0008108368206258248,0.0008163684085914325,0.0008005119546847097,0.0008028445019469005,0.0008005213995660364,0.0007846040885003719
r15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00268341732669388,-0.0026834990290461407,-0.0026511850477702386,-0.0026983972877127585,-0.00268283385777321,-0.0026506082878338952
r16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020562300613457632,0.0002056229108791943,0.00020563494569650174,0.00019145855436124404,0.00020559446300253204
r17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00032399470190382274,-0.0003240464853827892,-0.0003239906121871337,-0.0003240013062307911
r18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001742550202451804,-0.0017425840897594344,-0.0017641706080009617
r19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017051101496331801,-0.0017050814676030132
r20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007835498432570419
r21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
